v1 v2 CN AA
1955 38673 1 0.2729584204093974
3993 4374 4 0.6865087025558517
27482 31564 5 0.9995098562290115
3210 35324 11 2.799188569989617
207 1466 41 7.925107995171381
85 6329 3 0.6973469067025352
2041 12894 1 0.22953106112437666
7602 19779 41 8.931166706097718
1647 3074 0 0
27270 39549 3 0.6689176736536399
9030 30912 10 2.3084186924456365
10334 14941 45 9.320586570528022
13269 50152 4 2.042163348155071
14282 25330 30 6.084949266096273
13936 26838 52 11.404008967132603
11021 24999 17 4.0853194030555064
11757 24519 16 4.0571840572648155
16099 16103 6 1.6367207375564423
10877 20485 3 0.6984266660617882
3868 15827 19 4.3697506575936105
19621 21950 57 11.526152166033684
12863 13597 2 0.47068500379114836
16082 33270 0 0
2441 8372 3 0.9500766621944317
11002 30743 1 0.2769378934088574
14206 14242 25 5.672377617733396
2294 5422 23 4.333375928415754
31265 31686 4 0.8960343457526663
24864 27543 64 15.400377400259517
13310 30534 5 1.2330570794185043
22343 24334 0 0
12273 12550 9 1.900084342486557
11881 29717 18 3.655118794007113
20285 30858 28 6.235131042422655
12610 39617 6 1.314417365844335
982 52270 0 0
26138 26882 67 14.957260662957756
13008 20027 36 6.939850518312911
2361 40238 9 1.979037082775652
26200 38530 6 1.3622791739713762
4846 61397 0 0
2576 19257 12 3.2609717612152926
323 4945 7 1.89925060470315
154 15347 16 3.234913287951003
1611 23910 9 2.0300328337012763
39616 39900 24 5.811689875066183
1951 15580 12 2.3714535779123844
12946 14041 19 4.298804371315358
4224 12148 4 0.8641427214373816
1567 22436 3 0.6239576488509283
36989 38568 9 2.017623000532514
5309 13397 6 1.82646303346284
21 8456 0 0
52085 60904 0 0
25673 34507 15 2.7431710497820245
7835 29640 20 4.818542275141461
7089 8653 28 6.439005029266138
11562 26144 17 4.063045979611774
16113 41357 6 1.391708254944615
32364 35639 2 0.4744650496353138
8949 18893 35 7.234133117686221
23429 28701 2 0.5093696717725619
42492 45817 3 1.0615080593993864
18701 40406 14 5.168183356948722
21140 31916 20 4.648597668942064
11304 24695 6 1.7903988910006552
21759 46546 6 1.7569854831393803
35053 49647 11 2.554879237709722
2977 3342 6 1.709103019954106
15077 18797 15 3.83425026874083
24945 26996 22 4.938756608599503
15417 16249 12 2.1846234800619295
8915 12475 28 5.600875353478398
10475 32449 20 4.699420566262176
23444 41235 13 3.184644932272788
2703 16467 2 0.464745179636189
26767 27219 29 5.689689427736206
2362 15244 24 4.79458800602594
409 3287 21 5.252074714261728
94 1900 32 6.176936228470622
14687 30123 0 0
43647 45446 1 0.7213475204444817
17065 33729 19 4.136177469978759
114 578 17 3.7025253892163006
471 2577 11 2.5101515082904875
6323 13892 9 1.8516888503100501
17706 30799 7 1.8737011761136624
11126 15684 35 7.202135580582767
6025 52043 0 0
1391 31752 3 0.8345540348578933
25398 56935 0 0
2856 8071 23 5.248694438241437
5549 6079 1 0.31465798044412485
11140 11841 25 5.420386040862498
5522 6740 14 3.207073855151563
11697 35483 0 0
11529 13127 13 2.5894429979318216
15537 34639 6 1.4387184562441138
12275 28617 45 8.826944334491799
1949 22312 14 3.076033313216638
14243 15766 13 3.2247471349858077
4232 27498 12 2.592509867737123
3543 17385 2 0.556173991805222
3921 9208 25 5.948844946612977
6124 15728 1 0.30341307554227914
13688 26497 3 0.9800220165427551
1506 9592 1 0.22334705684109696
13099 22375 10 2.767050966185584
495 1302 21 4.987602228426572
17990 33252 0 0
18693 21834 10 2.6805898309925973
25491 36988 3 0.9222421983869923
23071 28971 10 2.0959552598528655
23179 33157 0 0
2607 4313 17 4.640642743215914
22221 28814 20 4.809791506992469
478 20809 7 1.331495958614632
11553 13499 17 3.2068296827387615
3605 3618 35 6.891636211835453
11389 27413 49 10.317404434508386
4353 20946 5 1.1660391817891376
5902 45999 7 2.180524728282553
11114 16308 10 2.2114988151080297
19156 22707 7 1.4658935457393873
5176 30124 9 1.9429838482973385
6479 18953 5 1.4122936269502864
24447 43874 27 5.969633334546075
32026 38445 4 1.4657304465305716
11550 25548 57 10.992520241908336
19310 24305 62 14.202584127292408
21776 41483 14 4.327131484196356
22397 31281 3 0.7304571580774581
30419 46322 1 0.5138983423697507
5999 6004 32 9.316851301236397
7255 35435 6 1.5603377133091556
11323 26194 31 6.6760233675188045
14253 25806 64 13.890704356442097
4292 5421 7 1.9647931673497419
28922 38856 1 0.21357795232369067
402 8915 78 16.582353857312405
3340 28427 12 3.3822930994179026
27263 40611 2 0.40462269665423256
31894 34108 32 8.088033684828273
8741 8836 24 5.336711399809456
8651 16671 7 1.405264939311863
13076 23426 5 1.5748804947741275
22297 50054 2 0.3685955548372437
19946 25772 0 0
23404 30067 22 5.074751674830907
20166 30398 0 0
4283 36199 35 7.301889377898571
7831 15701 30 7.685588410040778
26446 56718 0 0
1352 6129 4 1.277572018845886
4190 45170 5 1.2379332652019208
9340 18572 15 3.908374632527093
9660 17356 92 19.656053452837465
16283 31840 36 7.214890180586588
423 7395 10 1.820914522715535
8066 30022 0 0
18006 21947 2 0.40731001161788105
3079 21657 3 0.9281438693453328
39155 41773 23 5.014575250935543
1614 17993 10 2.073379062345772
43632 43635 0 0
20764 33811 7 1.3480649999683616
2786 3379 1 0.15673680156085543
13355 16011 1 0.25562221863533147
15165 26666 9 2.1221847336929756
58788 58958 0 0
8096 29644 9 2.025197212988444
9180 32789 5 1.409086259814797
28159 38221 17 3.949289571402353
4280 7309 2 0.4373689149824181
7973 13722 4 0.9478249710494819
10809 24526 10 2.9498826729729526
8582 31963 4 0.8400327171165249
13032 14746 1 0.37892318168995115
8736 19159 8 1.6153350112768567
17809 29670 16 5.3659700081829005
6375 11116 5 1.0009219845845063
19081 27061 17 3.5789503866482555
1016 1018 4 1.0611893135629173
18239 30065 26 6.243915995461584
31268 40077 21 4.782397778665083
2362 6152 12 2.1195057768135386
5092 25559 3 0.6877010830677714
2330 5918 0 0
5034 9883 22 4.690492029045089
12019 28258 21 4.531261341506795
12281 32737 29 6.080694981944548
9262 44046 0 0
4872 5627 2 0.3759230729170172
6965 18482 3 0.9912135591041086
22981 30728 1 0.21762218018550925
12033 16031 15 3.390645811533892
3582 11829 7 1.402739932612524
41281 43575 19 4.860382266617168
8927 25636 5 1.1013131622193675
26429 39924 37 8.01174354263614
1637 2546 3 0.8739745552351539
3957 5032 16 3.597915520683522
22377 29943 7 1.8188597452964181
36651 39741 29 5.916858232586525
5909 6505 13 3.0112844747179874
11013 12633 12 2.551113458454454
17874 48093 5 1.489127458729321
39873 43397 2 0.44623786164288287
21285 35451 5 1.8744650713986508
28841 30899 6 1.5713193104927687
8132 22401 7 1.4652880244260165
11830 20341 9 1.6212897087615032
13493 25272 9 1.8118496629444674
8688 25766 78 15.676576947860495
3521 28793 41 9.849976067986177
7727 47106 11 3.531943373644725
11872 38964 10 2.439239310386453
7640 8913 8 1.7393917016427884
1453 2565 2 0.5428628918627936
28274 52465 1 0.31465798044412485
2984 6313 25 5.452161367666305
24978 27846 26 5.030011177865411
24624 30837 32 7.630498230587429
426 8161 4 1.0072585150440974
5033 10148 9 1.7584898085867033
209 954 0 0
11170 26511 2 0.48651207412865505
34771 46656 11 2.450513756133245
46870 62314 1 0.3284587387530511
10275 19844 9 2.3684626649338925
24484 34497 23 5.759994833318775
23 4729 11 2.5440147077177624
9165 10614 13 3.151072150898441
11503 11505 14 3.062037242304268
17818 25409 13 3.6014526712502732
12347 35087 7 1.835801660530606
12513 36859 10 2.244077608810141
17023 26540 21 4.855709738701793
9346 9357 6 1.7576395497134158
4745 14353 9 2.4256759581893896
18830 56416 0 0
2267 5609 4 0.8275820953848597
8696 18037 8 1.3798536808256743
10089 32442 0 0
8905 8910 15 3.4287576609844574
7259 7829 7 1.6603027872443668
3965 8553 0 0
2320 12968 7 1.3875620085455516
7568 22312 16 3.118527140099619
10478 14290 23 5.0801475297882055
36760 39439 27 6.1159917663640195
31637 40547 4 1.2451166968200624
19524 37242 42 8.90998939199885
14136 31948 1 0.5581106265512472
2562 5935 10 2.2347323191021258
33098 34519 7 1.796706007033842
10103 24845 30 6.5330635856145785
17745 52465 1 0.2749075777424936
15303 27209 17 3.5063473301795396
3631 12972 1 0.23699447183691388
2353 8709 4 0.8186598351625954
9046 14691 14 3.0575892319358284
32461 45377 12 3.2955491989818837
5088 9205 8 1.5323084068869959
18629 19920 0 0
15100 24508 36 8.71829568903243
10699 10717 10 3.4719559855834534
961 8115 2 0.47606258213117714
27203 31539 27 5.739349965948351
19797 29547 49 10.745057153346982
27710 35326 18 4.700461109276623
11727 31724 1 0.43429448190325176
9822 13132 2 0.5680148545000696
98 1213 7 1.498223050906951
26676 40505 4 1.2707754457625424
213 11927 0 0
13467 13482 20 4.764692040220694
13936 18272 37 8.534549307825872
8649 25214 0 0
11151 23017 37 7.649248352514811
2309 10678 32 7.032039835905123
469 3943 27 5.2055383760132665
1206 17610 6 1.395414349373514
41279 41280 2 0.7024386348386236
4616 8559 7 1.5694884590897307
14024 17967 0 0
17032 29049 9 1.983934301870858
1414 6249 18 4.179127575017257
12288 20896 5 1.2461744380158515
45672 48931 5 1.1411429247914087
5660 17398 3 0.6923981315595293
18366 23888 3 0.7244880304544634
14401 39900 23 5.564821527610884
4646 4726 4 1.0785784762898714
3716 14242 11 2.2750818914691555
19205 34785 12 2.270680339382639
20906 22944 1 0.21075117050092493
18090 30684 3 0.8191788218826458
21980 31608 0 0
5132 11797 12 2.2266566116785147
554 30178 0 0
25757 45810 1 0.2302128900546512
11168 38234 46 10.274933117176712
21293 25528 9 2.7051826622987445
4894 6723 5 1.2365196910501257
10145 26843 0 0
9322 34931 0 0
42249 42250 16 3.744063152821635
9648 16918 0 0
1679 8102 7 1.736146159166712
878 4730 8 1.8521307256758064
2463 17869 1 0.14623292575235092
62898 62899 0 0
1246 10917 41 8.419444645661882
44083 58475 0 0
16143 16145 3 0.8086658933247883
34545 34556 2 0.45576266059233855
10900 42145 2 0.41813003059233145
59001 59002 1 0.7213475204444817
3940 10872 3 0.7687059147772046
471 5510 42 8.44405772858526
19158 26914 52 10.714080915570024
3953 9255 1 0.21908933281411486
7268 9768 3 0.5961192700909006
12817 33866 39 7.78244845046329
46026 47850 12 3.274654490951029
3606 10149 38 7.942963939103627
2038 7923 13 2.880717601378713
1475 1479 42 9.692481269580506
2339 20794 1 0.17637054703334476
3974 4940 15 3.211748987641906
24755 38602 48 9.670630097227779
4668 6809 6 1.969058090965735
21601 41771 32 7.35842235147855
23628 40801 3 0.813161533816337
2714 17217 32 6.486928941597465
32453 37227 12 2.8621579740123053
3585 3728 45 9.263836157142022
12200 15658 3 0.8520853498373875
975 6781 3 0.9276201602064886
408 6125 38 8.486932875715908
3921 20470 8 2.104774019850386
5067 19704 16 3.093474260129197
1619 16791 2 0.5402926496097005
8206 17347 7 1.78210946093658
7417 29750 13 3.332727111865344
29642 29795 22 4.771657387643473
30623 37930 19 4.428668724859753
3705 5181 49 10.143342341046003
34129 35781 0 0
13562 19201 1 0.29120667621996243
13570 31721 22 5.770574303720088
926 36163 3 0.745239392552157
12213 14204 12 2.695442070820282
27545 40051 28 6.277562857641812
11069 25077 26 5.478104313231471
11932 32515 27 6.849390561373006
11047 13331 0 0
22297 32910 30 8.305826017341925
7183 20196 8 2.3226823041148443
20606 39140 9 2.360615535549923
19723 31794 10 3.0577035899107186
6972 11353 10 2.3193630779629957
822 24864 0 0
14803 24638 30 6.192022405297645
12469 21689 5 1.6860057759553584
12848 13541 33 8.090606875008213
1141 51349 2 0.4886612896649915
20129 20332 6 1.1361060283552191
18572 24192 32 8.839331731884656
20261 34469 11 2.265291809755246
20605 23646 15 3.2189204394069146
31400 40459 8 2.4558854019769365
200 14730 4 1.485554135215029
1886 38035 25 5.183736862240984
5191 7209 5 0.9813800997993339
10397 12487 5 1.0558567656977236
423 12239 15 3.1444619414462123
11744 16249 0 0
17053 22665 2 0.4469853535601501
17831 19014 8 2.6463884860598426
19899 38617 0 0
15548 18377 13 3.3419608411654105
1902 8603 57 11.292434310249623
10144 14245 42 8.484599603709096
28281 34721 18 3.746110907942618
404 27528 59 12.24582814579691
5157 20028 21 4.159615784553213
41721 41724 0 0
11844 20800 27 5.120908767625638
8278 10915 1 0.1929837459041747
12331 19140 11 2.1582285935958807
12338 20588 7 1.4535599960292065
6713 31647 3 0.7463895968381618
56300 56301 0 0
13725 23498 2 0.44008945006076544
7638 15440 7 1.214374030339092
7827 15707 9 2.0976555130459325
24653 24912 29 5.970155125984692
26389 45320 0 0
5359 15005 1 0.2710850306818168
3991 11820 29 5.678846404250681
19881 39833 2 0.5181384277490996
3636 18032 13 2.5799621261347276
3261 40134 2 0.7630086476854399
33762 59174 0 0
1197 10349 5 1.2009127390868046
4036 5555 2 0.5139323652457712
12446 14606 9 1.9279564524311008
56054 56056 6 2.309060297559972
30932 51618 1 0.2969742043733701
32801 41102 8 2.2706906014624026
7176 38442 1 0.2969742043733701
6785 26034 46 9.564630407307817
12969 12976 99 20.801519677208745
3870 9738 4 0.8200624362559243
10890 33006 2 0.5244955576039294
6194 19068 43 9.65392320278787
7001 27265 9 1.8241830632605096
3956 9829 3 0.5369584565766009
6253 23252 4 1.4158617580691004
46307 51002 0 0
3479 27288 9 2.0322600736716367
154 11538 28 5.719701488913804
11285 19225 11 2.309894119109897
1737 5358 4 0.9150043275271214
4094 11951 20 4.070224454794868
12955 14804 1 0.2422988705246811
11837 14665 16 3.0716475586798424
14267 17138 30 6.1433960856554615
1113 1209 11 2.5258940144374464
15928 41465 6 1.5099755459297493
1028 1178 14 3.7194464366203035
4174 24032 7 1.3487316169247248
41483 45531 15 4.8373106565217165
5747 8874 2 0.5429691912892978
1473 18283 2 0.5192369662238918
5447 10952 11 1.9653533322436352
15582 18631 10 2.1450371773592294
3799 4818 2 0.5659742141752651
28921 35267 32 8.07135744204129
1376 27585 0 0
2020 13802 0 0
488 493 20 4.618688505906676
20344 42514 20 4.124698077898646
11566 15685 33 6.904145348480831
23510 23960 5 1.6013213670235438
5384 13750 4 0.875438735841592
4468 43297 2 0.6481890120586089
2487 19351 9 2.323602463242363
3651 4382 22 4.248709506317065
4373 21598 5 1.0249180640181597
8973 9745 10 2.8178596049205757
25375 25782 9 2.8088021299348642
2738 22566 6 1.7920709278423304
23119 25757 9 1.7726861586383365
35730 58354 2 1.1352332769293625
11863 16332 22 4.790376387067138
5873 10107 27 6.273953131303611
13628 46745 6 1.7835163548327917
24471 24967 0 0
7632 27463 3 0.7173738788980578
46878 46881 0 0
7748 7753 31 7.9844708604786305
1314 10622 6 1.6746891590115887
34602 41939 6 1.414284251169188
43153 47521 3 0.8134514100723452
3140 34491 2 0.6466734277249152
11790 25069 12 2.732025269748467
9661 27021 16 3.594168731714059
2854 2861 21 4.930502189047772
6187 10197 27 5.582506296179349
2332 23309 21 4.5852229961091
6266 11498 50 10.389080389686002
17717 18808 18 4.293267748293967
13166 13244 34 7.1022524989561155
18491 18708 3 0.5390113837419874
13118 20718 2 0.4802962280259723
18657 35706 7 1.4259224051817636
16032 25171 7 1.5003878639723265
15857 31682 4 0.9491759138381997
13240 38114 23 5.2387121308289455
22830 39456 7 2.3839644983279387
12574 16755 6 1.4670724874841645
1324 10455 4 1.0006586934889061
1944 29579 8 1.6069518960495528
3635 3649 56 11.499324338379601
11313 14308 1 0.19516140316748692
22679 44772 39 7.995811814184575
3893 29497 1 0.1923632915409209
5230 31306 7 1.4876710488907743
8919 30527 6 1.1377559001920239
8823 17558 47 9.845655222075685
2805 11778 4 0.6481153492729429
8127 17295 13 2.6484065066224063
16290 21739 2 0.5285903602730868
1510 13954 59 13.046485530036188
30648 40909 3 0.7383537820729467
17399 23128 14 3.4204306334201977
3677 25157 94 19.767880107744737
714 5385 4 0.9641325983543672
305 2152 10 2.9284294894357155
19310 20304 40 8.981053769331165
5438 21719 7 1.612513095454925
10435 30155 4 1.5397939749393643
16749 17040 20 4.2730730756647795
8432 19772 30 5.879918058735333
38189 38193 13 3.7740020333138915
7126 12711 2 0.5307720495099648
8736 8741 18 3.9452995605058505
17928 27079 8 2.4874856560040253
27590 44219 22 4.8993927200501535
7907 24359 31 6.988401999930997
9052 15111 36 7.638649932183089
18985 42515 2 0.4016249390743064
2868 3121 6 1.657694548514605
15042 26235 6 1.9019174297126762
8909 18091 6 1.4952284592033553
5097 8621 35 7.69452687170558
9835 9860 57 12.593736274545876
17063 43962 1 0.190204637234765
19546 24544 51 10.07842003675331
19646 24669 7 1.4911234201198882
38530 39137 11 2.7326914918242675
26304 32977 12 2.888566802920525
5929 10397 18 3.7973308051756707
2332 19279 9 1.9061363011749082
6652 9199 2 0.41061301863964017
8235 9870 5 1.0403318375067088
9561 16207 0 0
1900 17404 10 2.0336524768349182
12612 24436 13 2.7326970300165745
27396 34731 27 5.347300688875671
6960 25420 74 15.018023630809415
34626 34630 3 0.68234254490617
38805 50780 2 0.4740964121365012
19695 25087 0 0
4181 4190 66 16.311063538526547
22518 27207 12 3.004666206991522
23973 42240 29 6.772953961389262
7501 9418 8 2.1347123035447164
1678 8989 7 1.8777628051812625
7511 29746 1 0.7213475204444817
16581 35305 10 2.3046967041430393
6165 10554 29 7.088167923064522
7091 15260 28 6.547719989404765
23458 23987 5 1.3080882517025856
3472 13156 19 4.456864301013278
34675 39792 21 4.419759015695677
11112 25130 20 4.069608304726004
13476 27408 30 5.756161849315145
5280 12465 30 6.531747974424779
35806 50270 10 2.863643225562088
26179 39143 15 3.5833677061174036
14981 20791 2 0.31614373615469243
11152 13735 5 1.1050158111811652
20301 21771 5 1.1192191304306858
35122 37770 16 3.2028032319043356
18243 20078 22 4.319977484632703
2194 4791 4 0.9522277181307641
8579 9528 3 0.7037470787129875
19834 44047 0 0
11877 30527 47 9.980065024658265
3390 3392 2 0.9690179556831694
7562 24874 17 4.013861502796823
11551 15335 4 0.7636774812000493
28680 34742 5 1.236832019853089
31794 44997 13 3.4477566937691293
28853 44535 1 0.4170323914242463
603 19480 23 4.684285395567289
11494 15584 52 10.902216104989321
7455 7468 16 4.547949276232803
11543 39555 56 12.029704382035638
6313 6896 7 1.4823944595140457
11348 44262 1 0.3284587387530511
11389 31107 48 10.104096281306607
55894 61067 0 0
15158 28874 21 5.162642549779431
12068 28702 3 1.0063606459123502
5112 32500 9 1.8002373831466723
13708 24821 2 0.48392921390086086
8145 27304 2 0.584498599134331
23982 23984 4 1.1289456337837276
429 1103 40 7.535220898424202
14 10936 19 3.7570343775052573
9469 25749 42 9.249337109481985
18290 24666 50 10.520558083550018
5121 14981 22 4.735048400610325
10188 14417 17 4.200733017028269
4515 4582 0 0
51978 52577 3 1.378936645351133
17015 33996 1 0.22334705684109696
1643 1650 8 2.2840282306218027
1103 19493 29 5.802708320402375
6027 13330 6 1.7916283629883134
8966 9231 11 2.355903349675324
43359 51904 0 0
126 16576 52 10.88045061404554
11746 31817 6 1.5764370603002518
898 8776 2 0.6569174775061022
15356 18007 33 6.437200719510248
25766 31681 29 6.420883438288124
11557 30738 1 0.21357795232369067
32101 40557 5 1.1190908874521226
299 41847 1 0.36067376022224085
50764 50770 4 1.4415014449450982
1281 16966 0 0
8110 14319 1 0.19878985003420896
157 13977 1 0.20576925955053368
15033 16585 4 0.9415436852826469
25545 36736 4 1.0774305211262412
5660 10206 5 1.4215298266565088
819 3846 1 0.1496533594772232
9 2255 7 1.5011969621651602
4732 7248 17 4.108652699647926
5230 7379 15 2.8202319361198493
17404 20789 25 5.392434647609652
16205 19794 21 4.261661592169573
4377 4385 20 4.457907760422737
17356 27025 57 12.037624188139937
10344 13862 1 0.21859304439100327
7828 15707 9 2.1000004776535794
1824 2140 1 0.4170323914242463
8548 13095 6 1.7137047103377674
12643 26828 2 0.36711120713815015
20074 27243 10 1.9968175416310743
8057 33540 3 0.8432558083489603
2589 6622 3 0.6998118496064801
4358 29340 3 0.7062020430890498
911 18622 3 0.7128847099514402
1568 12760 1 0.23233849357411743
13970 14318 1 0.21113980144539465
16742 24671 55 12.313648030902211
10096 20215 17 3.958192980406322
8512 9592 16 3.506540591136051
16179 19492 24 5.1493072860418225
10023 12945 23 5.523426459007376
16576 31076 1 0.23537745555238682
27304 37180 0 0
36418 36962 35 8.005199408924566
2587 7201 8 2.1088038919794134
29682 29689 10 3.1173316519537657
22430 45364 1 0.35295612386476116
40211 43271 6 2.111675050073906
21367 29865 52 10.67425801380901
6478 49883 10 2.7018017746683722
7687 12435 25 6.084260461078736
14338 14359 6 1.3167128295622175
3444 10044 11 2.552598828159964
12794 20510 1 0.20998813014637793
15155 22978 12 2.796907792636063
26942 30623 23 5.107582407933485
2856 30801 7 1.618359827642848
6988 11159 1 0.2769378934088574
7028 39652 1 0.2442393366759723
2607 25264 17 3.1822743422021733
41293 42666 0 0
20342 30014 1 0.22509081678177853
8682 28287 23 4.590638169573343
4846 15804 4 1.0386182138951197
20381 36731 11 2.4778774059853284
3129 3135 2 0.5392661700042523
5227 24005 7 1.7167418508215857
7913 13007 21 4.042781757635193
43119 48222 1 0.4170323914242463
5058 9835 17 3.8226459799182573
8901 21170 1 0.1898304718549614
22795 52221 6 2.270605807160019
428 3645 1 0.18652219821108676
502 11371 3 0.6129580142972819
2111 5950 11 2.749751085968801
9794 23630 6 1.515327605306089
706 4539 22 5.864497961545188
26591 42740 2 0.5194170351707537
34799 48378 13 3.8818835778476406
14401 21365 11 2.5293124600861936
3712 22682 32 5.934294251056588
1165 1881 21 5.922261885073019
11347 24923 5 1.4654538421035226
23445 34655 7 1.9881895521541406
11172 13795 11 2.3473930747122767
6165 16486 7 2.304061025514337
7741 21742 22 5.802894828255819
7902 12179 4 0.8093501852715649
600 608 61 12.790794224107437
508 9048 27 5.586121759004164
5084 19768 2 0.413240950650287
20257 22687 46 9.503954036235596
22896 26634 18 4.316100115148938
6800 10948 1 0.21315835557367352
2362 3703 41 7.947636753135676
11606 30810 1 0.19405073081207164
5127 11492 3 0.6315525718369411
21504 40113 14 3.299789915097938
13821 15159 9 2.2034397355549333
28260 35244 15 3.546265411344814
16623 26087 1 0.23233849357411743
12027 27007 2 0.45044254876143003
11063 29510 42 10.30091500364432
12968 22683 8 1.4468486355570078
35576 36022 3 0.7677073736799701
8842 16220 7 1.646162772607996
33811 43893 31 6.805154135582355
1663 13725 10 2.2774593461521793
3875 14262 0 0
5522 10479 2 0.5578215162421837
28238 37107 4 1.0038487788671135
2984 47744 0 0
22095 31772 21 5.005432336826923
1210 2398 6 1.442364237240137
11324 28366 3 0.6278796355761636
9213 10147 1 0.23537745555238682
2979 18544 13 2.8235838863924054
4578 7832 11 2.485203172759495
15273 24411 7 1.401865103626349
13008 17765 38 7.287350019022171
9476 13606 28 6.59079673053822
20181 26166 18 4.0766774640720875
16577 27387 28 5.437943309894314
639 1349 24 6.317359950825777
3588 5083 6 1.2539810777020313
16040 23316 3 0.590316192118584
25245 38646 34 6.983601400500503
24887 33481 1 0.36067376022224085
3727 19494 6 1.2257021064676612
5113 13204 1 0.1615426572698488
34019 36944 9 1.7555775056471705
286 8231 2 0.6424444420524735
423 20503 15 3.2944261571829645
12610 27207 15 3.267586749329772
24834 27271 39 8.872401564621347
36138 37707 42 9.169347069335698
5888 20175 2 0.4189277012888678
16722 40354 11 2.3910529230303137
23908 24072 8 2.436825806090101
7356 17899 1 0.1942692710996454
36127 42322 2 0.552013733685021
12023 28253 20 4.462608762922385
46133 46134 2 1.3426824550040934
24882 50372 5 1.445016967446753
24990 42408 2 0.38502962272475555
2792 54708 2 0.42276907934966235
38946 38967 14 4.485702236016846
29677 46075 8 2.6004370560475567
12467 19158 65 13.52936455439298
6187 31765 20 4.436315369776787
9741 17801 2 0.4092915457637474
12702 40996 2 0.7362378050771787
2075 6505 14 3.0213810276281334
10070 14655 8 2.2923279990716123
5762 5764 2 0.541619508335985
38696 45679 0 0
36508 43820 7 1.828466434791324
4454 21673 0 0
8582 37608 22 4.664458884092046
1762 6911 3 0.6970198290271334
14693 19507 88 17.253409759951168
6961 11224 43 9.035846958283262
14811 29905 16 4.557108614289917
24150 27431 46 9.683376815373876
36046 42304 14 3.3840015479090586
3715 20774 11 2.1544515273127205
11876 30488 14 2.743005878378011
16717 20190 16 3.637962012638112
3812 31586 8 2.121868766213207
10397 11353 91 19.605186186633873
40222 53394 0 0
23043 24763 63 12.85843164880629
34184 35364 1 0.48089834696298783
18442 34338 4 1.020262419790261
5539 51192 4 1.5264338665876187
9048 20306 24 4.872183948142364
5720 10086 10 2.477035599367198
4281 5688 1 0.25562221863533147
3674 42646 11 2.2238644718186458
873 12630 7 1.4490805280451924
8802 33515 1 0.32351545314867247
33826 57411 0 0
9891 15571 27 5.732688944802225
19537 36748 34 7.580499511832281
28480 28484 4 1.6147955983759217
29413 41058 4 1.3818551579415619
26869 27085 6 1.4500452260090828
45811 45813 0 0
55098 60943 0 0
2717 8284 6 1.4572739434006814
1734 34514 40 8.228120108515842
18470 22313 25 5.0761751687003365
37358 37361 3 1.1203224231817464
2342 5030 34 6.79883511146917
12816 13572 6 1.3387665973403613
11878 20092 2 0.49005112510337906
20259 32119 18 4.092019711649943
7960 23856 6 2.1517135780606007
314 4227 4 1.1877694377850776
14097 14699 30 6.52490133244424
2372 19280 9 1.6770938347667972
8509 12011 7 1.6118601288930174
18441 18442 15 3.751452518304527
1124 8279 7 1.5790907712994238
15226 21703 18 4.038319243582733
10674 25547 27 5.537763972126355
14837 41624 6 1.6432329733322253
3649 18037 25 4.624678877618718
5123 44130 1 0.20121480219092233
3691 8433 52 9.868439285374587
17930 34545 24 5.822757114590023
29823 33522 8 1.742637385450104
5108 19137 7 1.3779208413527237
2332 14101 17 3.3210307697348074
5506 38784 0 0
15214 54682 5 1.5517543615174398
19028 23260 1 0.43429448190325176
11554 19532 1 0.18838537485394247
7661 17875 1 0.1465803380850357
20211 47457 0 0
8940 11112 20 4.301813838959557
47592 55832 4 1.5661313261440697
32224 41165 10 2.4807298557033683
27649 32232 0 0
9772 42800 8 2.9489559672397707
18880 29097 39 8.294839097216869
47952 47953 2 0.7558059247054814
23818 39176 11 2.4686770252205865
14582 38585 1 0.20038343021591398
50336 50337 1 0.9102392266268375
7855 7864 33 8.408397566677788
4052 21174 5 1.1998897908556854
30488 39921 10 1.974797467588027
8959 17619 4 1.010138747401546
1742 2179 16 4.033490555767485
3877 31105 6 1.250326318452419
23290 35981 0 0
3196 15526 14 3.3315840782380097
27419 31229 39 8.260530427907042
554 1800 7 2.2473550589835942
1253 27903 0 0
15249 27817 6 1.3711741173060559
11273 19528 29 6.2505554770222895
15427 25258 18 3.720937202103572
11036 29059 4 0.8479130669341269
3702 14666 20 4.0241847709055945
14135 14311 21 4.651490407837691
879 12538 2 0.47267798165250285
26510 40232 15 3.049149360698839
9029 12190 1 0.25694917118487537
1065 1069 11 4.021782780422418
4262 25746 0 0
9813 15354 4 0.8094818137043722
2481 3177 2 0.5839404885085159
11649 19417 21 4.354281449280183
22178 24146 37 8.11260971762969
1032 1430 1 0.20265584813122056
2796 5242 16 3.940981528228628
20333 25092 5 0.9498472829344377
2321 5428 31 5.856831313038947
18918 24803 48 10.442058487551073
6310 25716 6 1.4747959218008404
42485 45508 2 0.7797709280446028
24550 34690 27 6.082799197674233
9882 9899 15 2.8853289791327317
18583 39546 22 5.690216022380053
3090 45842 5 1.7614360735494543
2208 22280 34 6.734888842638014
8146 8673 1 0.21357795232369067
9832 10340 43 9.423451367625413
7208 23223 4 0.9508537531410174
17455 45428 1 0.269282508064391
4333 7303 2 0.40788195837929997
2783 3159 14 3.465359691077872
3908 6658 19 3.8724523745555053
16249 30197 7 1.3367549470691102
2432 8253 2 0.5177378298773436
20433 25838 6 1.5578619684124329
21111 32537 2 0.549226546954816
2707 12767 5 1.1672577328735727
19908 27754 8 2.113384943875019
